victim_id,victim_name,gender,age,occupation,marital_status,income_group
V02590,Person_2590,Male,68,Engineer,Single,Middle
V02591,Person_2591,Male,32,Teacher,Married,Middle
V02592,Person_2592,Female,63,Student,Married,Middle
V02593,Person_2593,Male,73,Business,Married,Middle
V02594,Person_2594,Female,58,Teacher,Married,High
V02595,Person_2595,Male,61,Doctor,Married,High
V02596,Person_2596,Male,36,Teacher,Married,Low
V02597,Person_2597,Male,36,Teacher,Married,Low
V02598,Person_2598,Female,29,Teacher,Married,Middle
V02599,Person_2599,Male,59,Employee,Married,High
V02600,Person_2600,Female,53,Student,Single,Middle
V02601,Person_2601,Male,23,Teacher,Single,High
V02602,Person_2602,Female,43,Lawyer,Married,Middle
V02603,Person_2603,Female,42,Employee,Single,Middle
V02604,Person_2604,Male,26,Business,Single,Middle
V02605,Person_2605,Male,68,Engineer,Married,Low
V02606,Person_2606,Female,31,Employee,Married,Low
V02607,Person_2607,Female,66,Engineer,Married,Low
V02608,Person_2608,Male,21,Engineer,Married,Middle
V02609,Person_2609,Male,18,Business,Single,Middle
V02610,Person_2610,Male,21,Teacher,Married,Low
V02611,Person_2611,Male,60,Student,Married,Low
V02612,Person_2612,Female,30,Lawyer,Married,Middle
V02613,Person_2613,Female,52,Doctor,Single,Middle
V02614,Person_2614,Male,64,Lawyer,Married,Middle
V02615,Person_2615,Female,54,Doctor,Single,Middle
V02616,Person_2616,Male,21,Lawyer,Married,Middle
V02617,Person_2617,Female,64,Employee,Married,High
V02618,Person_2618,Male,55,Doctor,Single,Middle
V02619,Person_2619,Male,40,Business,Single,High
V02620,Person_2620,Male,38,Teacher,Single,Low
V02621,Person_2621,Male,68,Employee,Married,Low
V02622,Person_2622,Female,36,Student,Married,Middle
V02623,Person_2623,Female,28,Student,Married,High
V02624,Person_2624,Male,58,Lawyer,Married,Middle
V02625,Person_2625,Male,33,Engineer,Married,Low
V02626,Person_2626,Male,51,Student,Married,Middle
V02627,Person_2627,Female,22,Employee,Married,Middle
V02628,Person_2628,Male,73,Business,Single,Middle
V02629,Person_2629,Male,71,Employee,Married,Middle
V02630,Person_2630,Male,53,Teacher,Single,Middle
V02631,Person_2631,Male,48,Teacher,Single,Low
V02632,Person_2632,Male,23,Engineer,Single,High
V02633,Person_2633,Female,52,Student,Single,Middle
V02634,Person_2634,Male,71,Doctor,Single,Low
V02635,Person_2635,Female,40,Engineer,Single,Middle
V02636,Person_2636,Male,67,Teacher,Married,High
V02637,Person_2637,Male,69,Teacher,Single,Middle
V02638,Person_2638,Female,27,Student,Single,Low
V02639,Person_2639,Female,60,Employee,Married,Low
V02640,Person_2640,Male,39,Lawyer,Married,Middle
V02641,Person_2641,Male,66,Business,Married,High
V02642,Person_2642,Male,22,Doctor,Single,Low
V02643,Person_2643,Female,43,Engineer,Single,Middle
V02644,Person_2644,Female,28,Employee,Single,Middle
V02645,Person_2645,Male,44,Teacher,Married,Middle
V02646,Person_2646,Female,47,Engineer,Married,Low
V02647,Person_2647,Male,44,Business,Married,Low
V02648,Person_2648,Female,39,Teacher,Married,Low
V02649,Person_2649,Female,32,Engineer,Single,High
V02650,Person_2650,Female,71,Doctor,Married,Low
V02651,Person_2651,Female,34,Employee,Single,Low
V02652,Person_2652,Female,72,Student,Married,Middle
V02653,Person_2653,Male,64,Business,Married,High
V02654,Person_2654,Female,65,Lawyer,Married,Low
V02655,Person_2655,Male,39,Doctor,Married,High
V02656,Person_2656,Female,43,Doctor,Married,High
V02657,Person_2657,Male,28,Engineer,Single,Middle
V02658,Person_2658,Male,45,Teacher,Married,Low
V02659,Person_2659,Female,53,Employee,Single,Low
V02660,Person_2660,Male,56,Business,Single,Middle
V02661,Person_2661,Male,43,Student,Single,Low
V02662,Person_2662,Male,55,Employee,Single,High
V02663,Person_2663,Female,50,Lawyer,Single,High
V02664,Person_2664,Female,30,Engineer,Single,Low
V02665,Person_2665,Male,39,Student,Married,High
V02666,Person_2666,Male,47,Business,Married,Middle
V02667,Person_2667,Female,23,Business,Single,Low
V02668,Person_2668,Female,21,Teacher,Single,Middle
V02669,Person_2669,Female,48,Employee,Married,Low
V02670,Person_2670,Male,49,Lawyer,Single,Middle
V02671,Person_2671,Male,66,Engineer,Single,Middle
V02672,Person_2672,Female,23,Doctor,Single,Low
V02673,Person_2673,Female,42,Teacher,Married,Middle
V02674,Person_2674,Female,41,Student,Single,Middle
V02675,Person_2675,Male,25,Teacher,Married,Low
V02676,Person_2676,Female,69,Business,Married,Low
V02677,Person_2677,Male,54,Teacher,Married,Low
V02678,Person_2678,Male,36,Engineer,Single,Middle
V02679,Person_2679,Female,48,Student,Married,Low
V02680,Person_2680,Male,71,Engineer,Single,Low
V02681,Person_2681,Male,44,Business,Single,Low
V02682,Person_2682,Male,49,Doctor,Single,Middle
V02683,Person_2683,Female,37,Student,Married,Low
V02684,Person_2684,Female,29,Doctor,Married,Middle
V02685,Person_2685,Female,21,Lawyer,Married,Low
V02686,Person_2686,Female,57,Teacher,Married,Middle
V02687,Person_2687,Male,28,Student,Married,Low
V02688,Person_2688,Male,46,Teacher,Single,Middle
V02689,Person_2689,Male,72,Business,Single,Middle
V02690,Person_2690,Female,39,Employee,Single,Low
V02691,Person_2691,Male,74,Business,Single,Low
V02692,Person_2692,Female,31,Student,Single,Low
V02693,Person_2693,Female,70,Employee,Married,Middle
V02694,Person_2694,Female,31,Student,Single,High
V02695,Person_2695,Male,55,Employee,Married,High
V02696,Person_2696,Female,41,Business,Married,High
V02697,Person_2697,Male,72,Teacher,Single,Middle
V02698,Person_2698,Female,39,Engineer,Single,Middle
V02699,Person_2699,Male,65,Employee,Married,High
V02700,Person_2700,Male,73,Business,Married,Middle
V02701,Person_2701,Female,60,Doctor,Single,Low
V02702,Person_2702,Female,40,Business,Single,Low
V02703,Person_2703,Female,53,Doctor,Single,Middle
V02704,Person_2704,Male,40,Business,Married,Middle
V02705,Person_2705,Female,45,Business,Married,Low
V02706,Person_2706,Male,55,Employee,Married,Middle
V02707,Person_2707,Male,65,Business,Married,Middle
V02708,Person_2708,Female,37,Business,Married,High
V02709,Person_2709,Male,72,Doctor,Married,High
V02710,Person_2710,Male,22,Lawyer,Married,High
V02711,Person_2711,Male,64,Business,Single,Low
V02712,Person_2712,Male,51,Student,Single,Middle
V02713,Person_2713,Male,73,Engineer,Married,High
V02714,Person_2714,Male,36,Business,Single,Low
V02715,Person_2715,Female,58,Lawyer,Single,Middle
V02716,Person_2716,Female,67,Lawyer,Single,Low
V02717,Person_2717,Male,69,Employee,Single,Low
V02718,Person_2718,Male,37,Employee,Single,Middle
V02719,Person_2719,Male,40,Engineer,Married,Low
V02720,Person_2720,Male,53,Employee,Married,High
V02721,Person_2721,Female,25,Doctor,Married,Middle
V02722,Person_2722,Female,72,Doctor,Married,Middle
V02723,Person_2723,Male,70,Business,Married,Middle
V02724,Person_2724,Female,54,Student,Married,Low
V02725,Person_2725,Female,73,Engineer,Single,Low
V02726,Person_2726,Male,40,Employee,Single,Low
V02727,Person_2727,Male,74,Doctor,Single,High
V02728,Person_2728,Male,46,Business,Married,Low
V02729,Person_2729,Female,30,Teacher,Single,Middle
V02730,Person_2730,Male,26,Engineer,Single,Middle
V02731,Person_2731,Female,54,Engineer,Married,High
V02732,Person_2732,Male,55,Business,Married,High
V02733,Person_2733,Male,72,Doctor,Married,High
V02734,Person_2734,Female,58,Doctor,Single,Low
V02735,Person_2735,Female,54,Student,Married,Middle
V02736,Person_2736,Male,69,Lawyer,Married,Middle
V02737,Person_2737,Male,20,Student,Single,High
V02738,Person_2738,Female,73,Student,Married,Middle
V02739,Person_2739,Female,38,Employee,Single,Low
V02740,Person_2740,Female,36,Student,Married,Low
V02741,Person_2741,Female,42,Teacher,Single,Low
V02742,Person_2742,Female,31,Lawyer,Single,Low
V02743,Person_2743,Female,51,Business,Single,Low
V02744,Person_2744,Male,58,Doctor,Single,Middle
V02745,Person_2745,Female,55,Teacher,Married,High
V02746,Person_2746,Female,31,Student,Single,Low
V02747,Person_2747,Male,39,Business,Married,Low
V02748,Person_2748,Female,49,Employee,Single,Middle
V02749,Person_2749,Male,36,Engineer,Single,Middle
V02750,Person_2750,Female,33,Engineer,Single,Low
V02751,Person_2751,Female,61,Lawyer,Single,Middle
V02752,Person_2752,Female,49,Student,Single,Middle
V02753,Person_2753,Female,36,Lawyer,Married,Low
V02754,Person_2754,Female,67,Engineer,Married,Middle
V02755,Person_2755,Female,31,Employee,Single,Middle
V02756,Person_2756,Male,56,Lawyer,Single,Low
V02757,Person_2757,Female,49,Business,Single,Middle
V02758,Person_2758,Female,18,Doctor,Married,Middle
V02759,Person_2759,Male,41,Engineer,Single,High
V02760,Person_2760,Male,26,Employee,Single,Low
V02761,Person_2761,Female,34,Employee,Married,Middle
V02762,Person_2762,Female,29,Doctor,Married,Middle
V02763,Person_2763,Female,51,Business,Single,Middle
V02764,Person_2764,Female,70,Doctor,Single,Low
V02765,Person_2765,Female,29,Engineer,Married,Middle
V02766,Person_2766,Female,71,Teacher,Married,Low
V02767,Person_2767,Female,49,Teacher,Single,Middle
V02768,Person_2768,Female,47,Teacher,Single,Middle
V02769,Person_2769,Female,59,Engineer,Married,Middle
V02770,Person_2770,Female,64,Business,Married,Low
V02771,Person_2771,Male,60,Student,Married,High
V02772,Person_2772,Male,31,Engineer,Single,Middle
V02773,Person_2773,Male,48,Employee,Single,Middle
V02774,Person_2774,Male,58,Engineer,Single,Middle
V02775,Person_2775,Female,32,Lawyer,Single,Middle
V02776,Person_2776,Male,63,Student,Single,High
V02777,Person_2777,Male,41,Business,Single,Middle
V02778,Person_2778,Male,33,Business,Single,Low
V02779,Person_2779,Female,27,Doctor,Married,Low
V02780,Person_2780,Female,53,Employee,Married,Low
V02781,Person_2781,Female,18,Engineer,Married,High
V02782,Person_2782,Female,63,Employee,Single,Low
V02783,Person_2783,Female,45,Employee,Married,Low
V02784,Person_2784,Male,58,Business,Married,Middle
V02785,Person_2785,Female,51,Student,Single,Low
V02786,Person_2786,Female,54,Business,Single,Low
V02787,Person_2787,Female,46,Doctor,Married,Low
V02788,Person_2788,Female,36,Teacher,Married,Low
V02789,Person_2789,Female,19,Business,Single,High
V02790,Person_2790,Female,71,Student,Single,High
V02791,Person_2791,Male,70,Lawyer,Married,Low
V02792,Person_2792,Male,61,Business,Married,Middle
V02793,Person_2793,Female,56,Doctor,Married,High
V02794,Person_2794,Male,60,Lawyer,Married,Low
V02795,Person_2795,Male,47,Business,Married,High
V02796,Person_2796,Female,58,Engineer,Married,Middle
V02797,Person_2797,Male,72,Doctor,Single,Middle
V02798,Person_2798,Female,57,Employee,Single,High
V02799,Person_2799,Female,45,Lawyer,Single,High
V02800,Person_2800,Female,38,Engineer,Married,Middle
V02801,Person_2801,Male,60,Business,Single,Middle
V02802,Person_2802,Female,70,Employee,Single,Middle
V02803,Person_2803,Female,48,Teacher,Single,Low
V02804,Person_2804,Female,22,Employee,Married,Low
V02805,Person_2805,Female,68,Engineer,Married,Middle
V02806,Person_2806,Female,60,Student,Married,Low
V02807,Person_2807,Male,24,Doctor,Married,Middle
V02808,Person_2808,Female,35,Teacher,Single,High
V02809,Person_2809,Male,32,Business,Single,Low
V02810,Person_2810,Male,20,Employee,Married,Low
V02811,Person_2811,Male,66,Engineer,Single,Low
V02812,Person_2812,Male,65,Business,Single,Middle
V02813,Person_2813,Male,20,Student,Single,Low
V02814,Person_2814,Female,36,Doctor,Single,Middle
V02815,Person_2815,Male,34,Student,Single,Low
V02816,Person_2816,Female,31,Engineer,Married,Low
V02817,Person_2817,Male,60,Student,Single,High
V02818,Person_2818,Female,22,Lawyer,Married,Middle
V02819,Person_2819,Female,46,Student,Single,Low
V02820,Person_2820,Female,24,Employee,Married,Middle
V02821,Person_2821,Male,37,Doctor,Single,Middle
V02822,Person_2822,Female,19,Engineer,Married,Low
V02823,Person_2823,Female,53,Doctor,Single,Low
V02824,Person_2824,Female,32,Doctor,Single,Low
V02825,Person_2825,Male,35,Doctor,Married,High
V02826,Person_2826,Male,18,Teacher,Married,Middle
V02827,Person_2827,Female,69,Lawyer,Married,Middle
V02828,Person_2828,Male,31,Employee,Married,Low
V02829,Person_2829,Male,43,Employee,Married,Low
V02830,Person_2830,Male,24,Teacher,Single,Low
V02831,Person_2831,Female,60,Lawyer,Married,Middle
V02832,Person_2832,Female,69,Teacher,Single,Low
V02833,Person_2833,Female,54,Lawyer,Married,Low
V02834,Person_2834,Female,32,Teacher,Single,Low
V02835,Person_2835,Female,45,Engineer,Married,Low
V02836,Person_2836,Male,57,Student,Married,Low
V02837,Person_2837,Male,66,Business,Single,Middle
V02838,Person_2838,Female,31,Doctor,Married,Low
V02839,Person_2839,Male,18,Student,Single,Low
V02840,Person_2840,Female,46,Lawyer,Single,Low
V02841,Person_2841,Male,57,Engineer,Single,Middle
V02842,Person_2842,Male,55,Business,Single,Low
V02843,Person_2843,Female,30,Teacher,Married,Low
V02844,Person_2844,Male,19,Engineer,Single,Low
V02845,Person_2845,Female,30,Doctor,Single,Low
V02846,Person_2846,Female,31,Employee,Single,High
V02847,Person_2847,Female,69,Student,Single,Middle
V02848,Person_2848,Male,64,Business,Married,Low
V02849,Person_2849,Female,40,Student,Single,Low
V02850,Person_2850,Male,62,Lawyer,Married,Middle
V02851,Person_2851,Female,34,Engineer,Single,Middle
V02852,Person_2852,Female,21,Doctor,Married,Low
V02853,Person_2853,Male,53,Employee,Married,Middle
V02854,Person_2854,Female,41,Teacher,Married,High
V02855,Person_2855,Female,56,Doctor,Single,Middle
V02856,Person_2856,Female,54,Teacher,Married,Low
V02857,Person_2857,Male,20,Engineer,Married,Low
V02858,Person_2858,Female,24,Employee,Single,Middle
V02859,Person_2859,Male,22,Lawyer,Single,Low
V02860,Person_2860,Male,60,Business,Married,Low
V02861,Person_2861,Female,59,Engineer,Single,Low
V02862,Person_2862,Female,35,Doctor,Married,Middle
V02863,Person_2863,Male,25,Employee,Single,Low
V02864,Person_2864,Female,37,Student,Married,Low
V02865,Person_2865,Male,61,Teacher,Single,Middle
V02866,Person_2866,Female,55,Employee,Single,Low
V02867,Person_2867,Female,34,Engineer,Single,Middle
V02868,Person_2868,Female,33,Business,Single,High
V02869,Person_2869,Male,56,Doctor,Single,Middle
V02870,Person_2870,Female,57,Student,Married,Middle
V02871,Person_2871,Male,45,Lawyer,Married,High
V02872,Person_2872,Male,39,Engineer,Married,Middle
V02873,Person_2873,Male,65,Teacher,Married,Low
V02874,Person_2874,Male,29,Doctor,Married,Middle
V02875,Person_2875,Female,30,Student,Married,Middle
V02876,Person_2876,Female,41,Student,Single,Low
V02877,Person_2877,Male,59,Business,Single,High
V02878,Person_2878,Female,48,Doctor,Single,Low
V02879,Person_2879,Female,21,Business,Married,High
V02880,Person_2880,Male,74,Teacher,Married,Low
V02881,Person_2881,Male,72,Business,Married,Middle
V02882,Person_2882,Male,69,Engineer,Married,Low
V02883,Person_2883,Male,62,Business,Married,High
V02884,Person_2884,Male,44,Doctor,Married,High
V02885,Person_2885,Female,31,Engineer,Married,Middle
V02886,Person_2886,Male,59,Student,Single,Low
V02887,Person_2887,Female,44,Engineer,Single,Low
V02888,Person_2888,Female,71,Employee,Single,High
V02889,Person_2889,Female,44,Engineer,Married,High
V02890,Person_2890,Male,62,Business,Married,Low
V02891,Person_2891,Female,35,Teacher,Married,Low
V02892,Person_2892,Female,62,Engineer,Single,Low
V02893,Person_2893,Male,19,Employee,Married,High
V02894,Person_2894,Male,22,Business,Married,Low
V02895,Person_2895,Female,29,Lawyer,Single,Low
V02896,Person_2896,Male,23,Lawyer,Married,High
V02897,Person_2897,Female,20,Teacher,Married,High
V02898,Person_2898,Female,71,Lawyer,Single,High
V02899,Person_2899,Female,48,Teacher,Married,Low
V02900,Person_2900,Female,49,Doctor,Single,Middle
V02901,Person_2901,Female,57,Engineer,Single,Low
V02902,Person_2902,Female,56,Lawyer,Married,Low
V02903,Person_2903,Female,18,Business,Single,Low
V02904,Person_2904,Male,73,Engineer,Single,Middle
V02905,Person_2905,Male,26,Lawyer,Married,Low
V02906,Person_2906,Female,30,Lawyer,Single,High
V02907,Person_2907,Male,33,Employee,Single,Low
V02908,Person_2908,Female,54,Doctor,Married,Low
V02909,Person_2909,Male,74,Business,Married,Middle
V02910,Person_2910,Female,19,Employee,Single,Low
V02911,Person_2911,Male,45,Engineer,Married,High
V02912,Person_2912,Male,52,Lawyer,Married,Low
V02913,Person_2913,Male,20,Lawyer,Married,High
V02914,Person_2914,Female,37,Engineer,Married,Middle
V02915,Person_2915,Male,46,Employee,Single,Middle
V02916,Person_2916,Male,44,Engineer,Married,Middle
V02917,Person_2917,Female,36,Engineer,Single,Low
V02918,Person_2918,Female,60,Doctor,Married,High
V02919,Person_2919,Female,42,Lawyer,Married,Middle
V02920,Person_2920,Female,33,Engineer,Married,Low
V02921,Person_2921,Male,51,Business,Single,Middle
V02922,Person_2922,Male,51,Lawyer,Single,Middle
V02923,Person_2923,Male,72,Engineer,Married,Low
V02924,Person_2924,Female,40,Business,Single,Low
V02925,Person_2925,Female,53,Business,Married,Low
V02926,Person_2926,Male,49,Student,Single,Middle
V02927,Person_2927,Male,26,Teacher,Married,Middle
V02928,Person_2928,Male,55,Teacher,Single,Low
V02929,Person_2929,Female,47,Lawyer,Single,High
V02930,Person_2930,Male,50,Teacher,Single,Middle
V02931,Person_2931,Male,44,Engineer,Single,Middle
V02932,Person_2932,Female,18,Business,Single,Middle
V02933,Person_2933,Male,33,Engineer,Married,Low
V02934,Person_2934,Male,47,Doctor,Married,Middle
V02935,Person_2935,Female,56,Lawyer,Married,High
V02936,Person_2936,Male,43,Lawyer,Single,Low
V02937,Person_2937,Female,27,Teacher,Married,Middle
V02938,Person_2938,Female,28,Lawyer,Married,Low
V02939,Person_2939,Male,27,Employee,Married,Low
V02940,Person_2940,Female,35,Business,Single,Middle
V02941,Person_2941,Female,59,Doctor,Single,Middle
V02942,Person_2942,Male,41,Doctor,Married,Low
V02943,Person_2943,Female,41,Lawyer,Married,High
V02944,Person_2944,Male,53,Teacher,Married,Middle
V02945,Person_2945,Female,19,Doctor,Married,Middle
V02946,Person_2946,Male,68,Lawyer,Married,Middle
V02947,Person_2947,Male,25,Employee,Married,Middle
V02948,Person_2948,Female,61,Business,Single,Middle
V02949,Person_2949,Female,34,Teacher,Single,Low
V02950,Person_2950,Male,73,Lawyer,Married,Low
V02951,Person_2951,Female,64,Doctor,Single,Middle
V02952,Person_2952,Female,54,Doctor,Single,Low
V02953,Person_2953,Male,45,Business,Single,High
V02954,Person_2954,Female,18,Student,Single,Middle
V02955,Person_2955,Male,50,Student,Single,High
V02956,Person_2956,Male,51,Teacher,Single,Middle
V02957,Person_2957,Male,58,Business,Married,Low
V02958,Person_2958,Female,33,Engineer,Married,Low
V02959,Person_2959,Male,71,Student,Single,High
V02960,Person_2960,Female,70,Lawyer,Single,High
V02961,Person_2961,Female,18,Doctor,Married,Low
V02962,Person_2962,Male,62,Engineer,Single,Low
